Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
876,15,1.0,0.0,0.0,0.07,0.07,29032022,50562,0,4,1,3,0,1,0,0,0,27
726,33,4.7,17.431668,78.408321,17.441668,78.418321,5042022,103000,103500,1,0,1,1,0,1,0,0,11
527,30,4.7,22.761593,75.886362,22.781593,75.906362,15032022,94000,95500,1,0,0,1,0,1,0,1,21
5,33,4.7,17.431668,78.408321,17.521668,78.498321,27032022,224500,225500,6,0,1,0,1,0,0,0,21
554,30,4.5,22.753839,75.897429,22.793838,75.937429,26032022,162000,163000,3,1,2,1,1,0,0,0,19
77,23,5.0,13.086438,80.220672,13.196438,80.330672,4042022,212500,213000,5,3,0,1,0,2,0,1,39
444,28,4.6,11.022298,76.998349,11.112298,77.088349,16032022,193500,194500,5,3,1,3,0,0,0,1,16
1253,26,4.5,9.970717,76.285447,10.010717,76.325447,17022022,130000,130500,3,2,0,2,0,1,0,1,26
676,27,4.8,22.732225,75.874765,22.842225,75.984765,6042022,191000,192500,1,3,2,0,1,1,0,1,20
903,39,4.8,13.029198,77.570997,13.049198,77.590997,5032022,104000,105500,6,0,1,2,1,1,0,1,20
531,22,4.6,13.066762,80.251865,13.126762,80.311865,11032022,181500,182000,5,1,0,2,0,0,0,1,17
724,30,4.9,18.554382,73.798206,18.564382,73.808206,3032022,111000,111500,4,2,0,2,0,0,0,1,31
1203,34,4.1,0.0,0.0,0.03,0.03,13022022,192500,194000,6,3,2,1,1,1,0,1,32
107,29,4.9,12.975377,77.696664,12.995377,77.716664,30032022,85000,90000,1,0,1,3,1,1,0,1,18
717,22,4.3,13.005801,80.250744,13.135801,80.380744,16032022,192000,192500,3,3,1,2,0,1,0,1,40
131,39,5.0,17.41233,78.449654,17.44233,78.479654,17032022,222000,222500,1,0,0,1,0,1,0,1,29
103,39,4.7,11.000762,76.981876,11.020762,77.001876,5032022,81000,82500,1,0,0,0,0,1,0,1,26
83,28,4.6,12.939496,77.625999,13.009496,77.695999,10032022,213000,214500,2,3,1,2,0,1,0,1,44
401,36,4.6,12.325461,76.632278,12.385461,76.692278,11032022,194500,200000,2,3,1,0,1,0,0,1,25
782,25,4.3,23.359407,85.325055,23.449407,85.415055,4042022,204000,205000,4,3,0,3,0,1,0,1,36
93,35,4.5,12.325461,76.632278,12.365461,76.672278,28032022,132500,134000,4,2,1,2,0,1,0,1,27
296,22,4.5,17.450851,78.379347,17.470851,78.399347,5042022,113500,114500,1,2,0,0,0,1,0,1,42
27,25,4.9,12.934179,77.615797,13.024179,77.705797,23032022,221500,223000,2,0,0,0,0,0,0,0,24
848,20,4.2,15.546594,73.760431,15.566594,73.780431,11022022,85000,90000,5,0,0,3,0,1,0,1,24
178,25,4.8,22.725835,75.887648,22.795835,75.957648,27032022,204500,205000,4,3,1,2,1,1,0,0,22
151,23,4.6,22.308096,73.167753,22.388096,73.247753,2032022,185500,191000,6,1,1,2,0,1,0,0,29
374,28,4.9,22.311603,73.165012,22.321603,73.175012,5032022,101500,102500,1,0,2,3,0,1,0,1,18
586,27,5.0,12.913041,77.683237,13.003041,77.773237,16032022,235500,0,4,0,1,2,0,0,0,1,11
49,24,4.6,11.003681,76.975525,11.023681,76.995525,19032022,103000,104000,3,0,2,2,2,1,0,1,16
429,39,4.8,23.371292,85.327872,23.391292,85.347872,3042022,94500,95500,2,0,2,2,1,0,0,0,15
175,39,4.9,18.563934,73.915367,18.623935,73.975367,1032022,212000,212500,6,3,2,2,0,1,0,1,26
12,37,4.0,30.899584,75.809346,31.029584,75.939346,16022022,210000,211500,3,3,1,2,0,1,0,1,36
872,35,4.8,18.554382,73.798206,18.684382,73.928206,29032022,185500,190000,6,1,1,1,0,1,0,1,22
1279,36,4.9,19.876106,75.340775,19.906106,75.370775,11022022,172000,173500,5,1,1,3,0,1,0,1,26
764,20,4.6,11.001753,76.986241,11.031753,77.016241,19032022,224000,224500,1,0,0,2,0,1,0,1,10
708,31,4.7,11.02091,76.940432,11.15091,77.070432,2042022,201500,202000,5,3,2,0,2,1,0,1,26
311,22,4.6,23.351489,85.324253,23.441489,85.414253,4032022,214500,215000,1,3,1,3,0,1,0,1,22
510,32,4.2,12.981615,80.231598,13.001615,80.251598,28032022,82000,82500,4,0,0,1,0,1,0,1,33
1143,30,4.600969146292159,-12.979166,-77.640709,13.089166,77.750709,2042022,211780,222000,3,1,3,0,2,1,0,1,29
314,37,4.7,22.722634,75.886959,22.762634,75.926959,11032022,162500,163000,3,1,0,1,0,1,0,1,26
1056,25,4.3,23.355164,85.324097,23.375164,85.344097,13032022,105000,110000,5,0,0,3,0,0,0,1,19
459,36,4.8,23.354422,85.3329,23.424422,85.4029,2042022,213000,213500,1,3,2,2,1,1,0,1,25
1058,25,4.8,11.001852,76.976268,11.071852,77.046268,18032022,192500,194000,2,3,2,1,2,0,0,1,36
808,25,4.5,12.323225,76.630028,12.363225,76.670028,17032022,144500,145500,5,2,1,2,0,1,0,0,14
1215,23,5.0,30.335259,78.053162,30.345259,78.063162,15022022,104000,104500,6,0,1,1,0,1,0,0,19
3,25,4.9,11.003669,76.976494,11.083669,77.056494,16032022,175500,180500,1,1,0,0,0,1,0,1,23
59,29,4.5,19.254567,72.848923,19.364567,72.958923,4042022,193000,194500,3,3,1,1,1,0,0,1,30
167,21,4.9,21.149834,72.778666,21.209834,72.838666,11032022,225500,230000,4,0,1,3,1,0,0,1,11
17,25,5.0,17.426228,78.407495,17.436228,78.417495,30032022,104000,105500,3,0,1,3,0,1,0,1,17
58,39,4.6,21.183434,72.814492,21.223434,72.854492,11032022,124000,124500,1,2,0,0,0,0,0,1,29
501,35,4.4,12.949934,77.699386,13.059934,77.809386,27032022,192500,193500,5,3,1,3,0,0,0,1,36
826,33,4.407318895866734,26.90294,75.793007,27.03294,75.923007,31032022,182732,182000,3,2,0,0,0,1,0,1,45
433,33,4.6,22.753659,75.903365,22.773659,75.923365,24032022,90000,91500,3,0,1,3,0,1,0,1,15
863,34,4.8,12.310972,76.659264,12.340972,76.689264,28032022,195000,195500,6,3,1,3,0,1,0,1,27
846,31,5.0,19.003517,72.82765,19.023517,72.84765,19032022,112500,113500,3,2,2,2,1,2,0,1,36
545,26,4.7,11.021278,76.995017,11.031278,77.005017,9032022,85500,90000,3,0,1,2,1,1,0,1,18
454,24,5.0,22.744648,75.894377,22.794648,75.944377,26032022,194500,200000,6,3,0,3,0,1,0,1,28
167,35,3.1,21.149834,72.778666,21.239834,72.868666,14032022,223500,224500,1,0,0,2,0,0,0,1,31
392,28,4.697794271504872,17.424114,78.347554,17.434114,78.357554,19032022,118100,93000,4,0,1,0,1,1,0,1,21
296,39,4.2,17.450851,78.379347,17.500851,78.429347,1032022,191000,192500,3,3,2,2,2,1,0,1,38
253,23,4.7,13.026286,80.275235,13.106286,80.355235,18032022,222500,224000,5,0,0,1,0,0,0,0,19
452,28,4.2,12.323978,76.627961,12.383978,76.687961,7032022,231000,232000,5,0,0,1,0,1,0,0,22
985,30,4.600969146292159,17.410371,78.437225,17.500371,78.527225,10032022,217590,230000,3,0,1,0,0,1,0,0,29
1062,23,4.8,25.451517,81.832616,25.491517,81.872616,11022022,152000,153000,4,1,1,3,1,1,0,0,26
327,38,4.6,21.183434,72.814492,21.203434,72.834492,19032022,83000,84000,2,0,2,1,0,1,0,0,19
432,34,4.8,12.970221,77.645396,13.100221,77.775396,25032022,195500,201000,3,3,2,0,2,1,0,1,35
511,36,3.9,19.876219,75.346017,20.006219,75.476017,14022022,173500,174500,5,1,1,2,1,1,0,0,34
219,38,5.0,18.536718,73.830327,18.576718,73.870328,5042022,162500,164000,2,1,1,2,1,0,0,1,17
853,23,4.7,23.359194,85.325447,23.369194,85.335447,21032022,105500,110000,1,0,1,2,1,1,0,1,15
116,22,4.3,26.483042,80.317833,26.503042,80.337833,17022022,91500,92500,4,0,0,2,0,0,0,1,20
843,24,4.8,12.325461,76.632278,12.375461,76.682278,5032022,175500,180000,1,1,0,0,0,1,0,1,15
638,31,4.7,18.927584,72.832585,19.007584,72.912585,10032022,181500,183000,1,1,0,2,0,1,0,0,37
610,23,4.7,21.160437,72.774209,21.190437,72.804209,21032022,223500,225000,1,0,2,0,2,1,0,1,19
93,24,4.8,12.325461,76.632278,12.365461,76.672278,30032022,141500,142500,2,2,1,0,1,1,0,1,29
522,32,4.5,12.934365,77.616155,13.014365,77.696155,2042022,231000,232000,4,0,0,2,0,1,0,1,20
215,23,5.0,11.006686,76.951736,11.056686,77.001736,1042022,200000,201500,5,3,1,1,1,1,0,1,22
1246,29,5.0,27.201725,78.007553,27.341725,78.147553,16022022,183000,183500,4,1,0,2,0,1,0,1,32
903,21,4.2,13.029198,77.570997,13.159198,77.700997,29032022,204000,204500,2,3,2,2,1,1,0,1,36
514,21,4.8,26.891191,75.802083,27.001191,75.912083,25032022,224000,224500,6,0,2,1,0,1,0,1,18
781,28,4.5,26.90294,75.793007,26.97294,75.863007,18032022,203500,204500,5,3,1,3,1,1,0,1,23
549,37,3.9,27.161661,78.011544,27.231661,78.081544,16022022,190000,190500,6,1,2,0,1,1,0,1,38
887,29,4.9,22.727021,75.884167,22.757021,75.914167,9032022,203500,204000,5,3,0,2,0,0,0,1,16
190,22,4.6,13.044694,80.26147,13.054694,80.27147,24032022,115500,120500,3,2,1,0,1,1,0,0,21
454,22,4.7,22.744648,75.894377,22.824648,75.974377,4042022,172000,173000,6,1,0,2,0,0,0,1,23
452,23,4.7,12.323978,76.627961,12.353978,76.657961,30032022,212500,214000,5,3,2,1,2,1,0,1,11
824,26,4.5,22.527893,88.368628,22.587893,88.428628,17022022,172000,173500,3,1,2,2,1,1,0,1,18
1050,25,4.8,0.0,0.0,0.06,0.06,24032022,221000,222000,2,0,2,2,1,0,0,0,15
61,20,4.6,30.372202,78.077151,30.502202,78.207151,14022022,191000,192500,6,3,1,0,1,1,0,1,16
396,39,4.6,13.086438,80.220672,13.106438,80.240672,7032022,90000,90500,5,0,2,0,1,1,0,1,29
332,38,4.7,26.913726,75.75282,26.963726,75.80282,5042022,191000,192500,2,3,1,0,0,1,0,0,31
403,36,4.6,22.31279,73.170283,22.34279,73.200283,3042022,190000,191500,3,1,2,1,2,1,0,1,15
222,30,4.6,11.010375,76.95295,11.120375,77.06295,18032022,234500,235000,3,0,1,2,0,1,0,1,28
901,31,4.8,12.975996,80.221898,13.105996,80.351898,6032022,204000,204500,1,3,1,0,0,0,0,1,29
786,28,4.6,12.978453,77.643685,13.068453,77.733685,6032022,223000,224500,1,0,0,3,0,1,0,1,22
1260,30,4.8,9.979363,76.285001,10.059363,76.365001,12022022,194000,195500,3,3,0,0,0,1,1,1,51
1266,38,4.8,0.0,0.0,0.04,0.04,13022022,153500,154500,2,1,0,3,0,1,0,0,25
90,23,4.6,12.316967,76.603067,12.336967,76.623067,28032022,105500,110000,3,0,0,2,0,1,0,1,22
358,30,4.9,18.539299,73.897902,18.649299,74.007902,25032022,233000,233500,3,0,2,2,2,1,0,1,28
895,21,4.5,22.753839,75.897429,22.783839,75.927429,17032022,171500,173000,4,1,1,0,0,1,0,1,23
530,39,4.9,0.0,0.0,0.09,0.09,27032022,173500,175000,6,1,2,2,2,1,0,1,28
708,27,4.6,11.02091,76.940432,11.10091,77.020432,8032022,231000,231500,4,0,2,1,1,0,0,1,18
445,29,4.9,26.913483,75.803139,26.973483,75.863139,26032022,221500,222000,6,0,2,3,2,1,0,1,13
305,22,4.6,21.149669,72.772629,21.229669,72.852629,25032022,171000,171500,1,1,2,1,0,0,0,0,10
550,27,4.758309974762817,22.311844,73.165081,22.321844,73.175081,11032022,112290,85000,3,0,3,0,1,0,0,0,16
210,29,3.3,12.933298,77.614293,13.063298,77.744293,8032022,231500,233000,1,0,2,3,2,2,0,1,36
886,28,4.7,26.910262,75.783013,26.980262,75.853013,8032022,230000,231000,5,0,1,3,0,1,0,0,18
269,21,4.7,12.299524,76.64262,12.339524,76.68262,13032022,122000,123500,4,2,1,3,0,1,0,1,29
588,35,4.9,11.021278,76.995017,11.151278,77.125017,14032022,194000,195500,1,3,1,2,1,1,0,1,20
697,33,5.0,12.323994,76.626167,12.393994,76.696167,16032022,190000,190500,6,1,2,3,2,1,0,1,28
67,25,4.8,0.0,0.0,0.08,0.08,14032022,174500,180000,1,1,2,3,1,0,0,1,11
221,32,4.9,17.455894,78.375467,17.515894,78.435467,3042022,184500,185500,2,1,1,0,0,1,0,0,18
939,32,4.3,22.761593,75.886362,22.851593,75.976362,29032022,204500,205500,4,3,0,3,0,1,1,1,48
627,34,4.9,21.170096,72.789122,21.230096,72.849122,3042022,233000,234000,1,0,1,0,1,0,0,0,10
615,33,4.8,17.41233,78.449654,17.42233,78.459654,15032022,103000,103500,1,0,0,3,0,0,0,1,21
826,39,4.6,26.90294,75.793007,26.98294,75.873007,23032022,203000,203500,2,3,2,2,2,1,0,0,42
57,22,4.5,12.3085,76.665808,12.3985,76.755808,25032022,193500,195000,6,3,2,0,1,1,0,1,21
799,29,5.0,22.751857,75.866699,22.861857,75.976699,4032022,195500,200500,4,3,0,0,0,2,0,1,37
438,23,4.6,12.979166,77.640709,13.109166,77.770709,14032022,223500,225000,4,0,2,0,0,1,0,1,16
485,31,5.0,26.911927,75.797282,27.041927,75.927282,25032022,233000,234500,4,0,2,0,1,1,0,1,17
1083,33,4.9,10.028047,76.310019,10.038047,76.320019,11022022,105500,110500,2,0,2,1,0,0,0,0,18
252,36,4.7,17.428294,78.404423,17.448294,78.424423,17032022,114500,120000,4,2,2,3,1,0,0,1,28
913,27,4.1,17.483216,78.552111,17.543216,78.612111,9032022,215000,220000,2,3,2,1,1,1,0,1,34
721,25,4.5,-30.899584,75.809346,30.959584,75.869346,15022022,211000,212500,2,3,0,0,0,1,0,0,29
797,25,4.9,21.157735,72.768778,21.217735,72.828778,30032022,0,500,1,0,1,3,1,1,0,1,23
734,22,4.5,22.745536,75.893106,22.755536,75.903106,21032022,82500,83000,6,0,2,1,1,1,0,0,16
68,23,4.6,0.0,0.0,0.08,0.08,2032022,191000,191500,5,3,1,0,0,1,0,1,24
573,38,4.1,18.636215,73.751081,18.766215,73.881081,8032022,181500,183000,3,1,2,1,1,1,0,1,35
853,23,4.7,23.359194,85.325447,23.429194,85.395447,12032022,223500,224500,4,0,1,1,1,1,0,1,18
1290,23,4.9,30.895204,75.822103,31.005204,75.932103,18022022,204000,205500,2,3,0,0,0,1,0,1,37
727,21,4.9,30.319528,78.040267,30.409528,78.130267,18022022,223500,224000,4,0,2,0,1,0,0,1,16
1029,20,3.6,13.054347,80.257221,13.064347,80.267221,3032022,115500,121000,1,2,0,0,0,1,0,1,46
566,31,4.540453443034213,17.440827,78.393391,17.520827,78.473391,4042022,185274,185500,2,1,1,1,0,1,0,0,34
640,38,4.6,18.536718,73.830327,18.666719,73.960327,18032022,174500,180000,1,1,2,2,1,0,0,1,26
294,28,4.5,21.17106,72.789292,21.18106,72.799292,7032022,81500,82500,2,0,0,2,0,1,0,1,22
644,22,4.9,18.53408,73.89852,18.66408,74.02852,14032022,195000,195500,5,3,0,0,0,1,0,1,33
17,39,4.9,17.426228,78.407495,17.496228,78.477495,29032022,184000,185500,4,1,1,3,0,0,0,1,29
644,27,4.7,18.53408,73.89852,18.66408,74.02852,8032022,182000,183500,3,1,0,3,0,1,0,0,35
1075,37,5.0,18.592718,73.773572,18.622718,73.803572,3032022,213000,214000,4,3,0,0,0,2,0,0,35
1244,26,4.7,19.876219,75.346017,19.966219,75.436017,16022022,214500,215500,5,3,2,3,0,1,0,1,26
792,26,4.2,19.254567,72.848923,19.314567,72.908923,5042022,235500,0,5,0,0,3,0,1,0,1,26
939,39,4.8,22.761593,75.886362,22.821593,75.946362,13032022,231500,232000,2,0,2,0,2,0,0,1,16
821,30,4.7,13.027018,80.254791,13.087018,80.314791,21032022,234000,234500,1,0,2,2,1,0,0,0,10
592,38,4.5,17.424114,78.347554,17.554114,78.477554,20032022,173500,175000,5,1,1,0,1,1,0,1,30
179,23,4.8,18.536562,73.896485,18.596562,73.956485,9032022,182500,183000,4,1,1,3,1,1,0,1,26
585,23,4.8,12.978453,77.643685,13.108453,77.773685,14032022,223500,225000,3,0,1,0,0,0,0,1,26
262,32,4.6,19.12663,72.829976,19.20663,72.909976,31032022,195000,195500,2,3,0,1,0,2,0,1,52
169,33,4.8,17.411028,78.329645,17.421028,78.339645,19032022,115000,115500,4,2,2,3,1,1,0,1,26
748,26,4.7,19.22384,72.841347,19.30384,72.921347,18032022,205000,210500,6,3,0,1,0,0,0,1,31
769,25,4.5,15.5696,73.742294,15.6996,73.872294,18022022,201000,201500,6,3,2,1,1,1,0,1,20
531,27,4.746206834111228,13.066762,80.251865,13.156762,80.341865,6042022,205244,213000,1,3,2,0,1,0,0,1,17
722,32,4.9,12.337928,76.617889,12.467928,76.747889,31032022,212000,212500,1,3,1,0,1,1,0,0,16
59,29,4.637278568246926,19.254567,72.848923,19.324567,72.918923,27032022,225000,225500,6,0,2,1,0,1,0,1,26
897,32,4.8,19.055831,72.833984,19.105831,72.883984,26032022,175000,180000,4,1,1,0,0,1,0,1,30
899,31,4.4,23.359407,85.325055,23.469407,85.435055,25032022,215500,220500,4,3,1,0,0,1,0,1,37
829,27,4.9,0.0,0.0,0.11,0.11,2032022,233000,233500,4,0,0,0,0,1,0,0,18
1074,34,4.8,15.544419,73.755736,15.674419,73.885736,14022022,185000,190500,4,1,0,1,0,1,0,1,40
737,35,4.8,21.157729,72.768726,21.287729,72.898726,23032022,185000,190500,2,1,1,0,0,1,0,1,37
597,28,5.0,13.049645,80.242268,13.179645,80.372268,6042022,174000,175000,5,1,1,0,1,0,0,1,22
414,27,5.0,18.569156,73.774723,18.659156,73.864723,20032022,201000,201500,6,3,0,0,0,1,0,1,39
1247,31,4.516247161731036,15.56155,73.749092,15.63155,73.819092,18022022,51652,1500,3,0,0,2,0,2,0,1,36
418,32,4.2,26.914142,75.805704,27.024142,75.915704,2042022,211000,211500,6,3,1,1,0,1,0,1,39
964,23,4.7,18.554382,73.798206,18.644382,73.888206,18032022,171000,172500,5,1,0,3,0,1,0,1,28
446,34,4.1,12.98041,77.640489,12.99041,77.650489,19032022,112000,113500,4,2,2,2,0,1,0,1,34
208,21,5.0,12.906229,77.596791,12.986229,77.676791,6042022,205000,210500,5,3,2,3,1,1,0,1,24
280,23,4.9,21.170798,72.790489,21.280798,72.900489,27032022,211500,212500,3,3,0,2,0,0,0,0,41
469,32,4.8,18.994049,72.825203,19.024049,72.855203,15032022,200000,201000,2,3,0,2,0,0,0,1,26
38,23,5.0,12.972532,77.608179,13.052532,77.688179,4042022,0,1000,5,0,1,2,0,0,0,1,14
705,28,5.0,13.064181,80.236442,13.084181,80.256442,17032022,83500,85000,6,0,1,0,0,1,0,1,16
1234,27,5.0,30.902872,75.826808,30.932872,75.856808,13022022,171500,172000,2,1,0,3,0,0,0,1,20
1013,23,4.9,0.0,0.0,0.11,0.11,18022022,181000,182000,3,1,2,1,2,1,0,1,38
110,36,4.9,23.359407,85.325055,23.489407,85.455055,4032022,171000,172000,2,1,2,3,0,1,0,1,30
1194,24,4.3,15.49395,73.827423,15.60395,73.937423,16022022,212000,213500,3,3,2,1,0,1,0,1,33
725,20,4.7,22.553227,88.353273,22.583227,88.383273,11022022,184000,185000,5,1,1,0,0,1,0,0,25
1035,32,4.3,22.745536,75.893106,22.805536,75.953106,19032022,233000,234500,5,0,0,0,0,1,0,1,33
354,24,4.7,12.972161,77.596014,12.992161,77.616014,1042022,84500,90000,2,0,2,0,1,0,0,0,10
1223,24,4.6,25.453436,81.833167,25.483436,81.863167,15022022,204000,205500,5,3,2,1,0,0,0,1,18
168,26,4.7,21.149669,72.772629,21.259669,72.882629,4032022,214500,220000,6,3,2,3,1,1,0,1,17
530,25,4.6,0.0,0.0,0.06,0.06,5042022,220000,221500,3,3,2,2,1,1,0,1,32
1085,27,4.7,19.207222,72.972281,19.337222,73.102281,14032022,215000,220500,5,3,1,2,1,1,0,1,24
394,28,4.6,11.000762,76.981876,11.030762,77.011876,17032022,190000,191000,3,1,0,0,0,1,0,1,23
576,22,4.9,26.90294,75.793007,26.99294,75.883007,23032022,183000,183500,1,1,2,2,0,0,0,0,17
135,23,4.7,0.0,0.0,0.04,0.04,19032022,154000,155500,1,1,2,0,1,0,0,1,10
397,29,4.0,26.846156,75.8023,26.886156,75.8423,15032022,141000,142500,2,2,1,2,1,1,0,1,31
1130,33,4.9,15.576683,73.75575,15.626683,73.80575,15022022,221000,222500,6,0,1,3,0,0,0,1,26
1225,31,4.8,22.514688,88.393294,22.524688,88.403294,15022022,101500,102000,2,0,0,2,0,1,0,0,24
804,35,4.6,23.333017,85.3172,23.343017,85.3272,11032022,81500,82500,5,0,1,3,1,0,0,1,29
362,29,4.8,19.875908,75.358888,19.925908,75.408888,11022022,184000,185000,1,1,1,3,0,0,0,1,15
117,36,4.3,23.359033,85.325347,23.369033,85.335347,24032022,111500,113000,3,2,2,2,1,1,0,1,32
1191,32,4.7,15.506205,73.766668,15.516205,73.776668,15022022,115500,121000,6,2,1,1,1,1,0,0,28
1265,36,4.9,23.234631,77.401663,23.364631,77.531663,14022022,183000,184000,3,1,0,0,0,0,0,1,48
1044,31,4.8,17.424114,78.347554,17.454114,78.377554,5032022,172000,173500,5,1,2,2,1,0,0,0,28
735,39,4.7,30.332735,78.054222,30.352735,78.074222,15022022,103500,104000,5,0,1,3,0,1,0,1,21
949,34,4.9,26.482581,80.315628,26.502581,80.335628,17022022,83500,84500,3,0,0,3,0,1,0,1,25
281,31,5.0,18.563934,73.915367,18.673935,74.025367,6042022,171500,172500,3,1,1,0,0,1,0,1,35
1130,32,4.4,15.576683,73.75575,15.656683,73.83575,16022022,211500,212500,2,3,1,0,0,0,0,1,48
194,22,4.5,26.911927,75.797282,26.941927,75.827282,26032022,184500,190000,6,1,1,1,1,0,0,1,21
826,27,4.7,26.90294,75.793007,26.98294,75.873007,16032022,195000,200000,3,3,1,0,1,1,0,1,42
1286,29,4.7,10.028047,76.310019,10.058047,76.340019,11022022,225000,230000,5,0,2,1,2,0,0,1,15
643,20,4.7,0.0,0.0,0.09,0.09,10032022,215000,215500,1,3,1,1,1,1,0,1,21
414,39,4.9,18.569156,73.774723,18.659156,73.864723,2032022,225000,230000,1,0,0,3,0,1,0,1,29
903,33,4.7,13.029198,77.570997,13.079198,77.620997,13032022,223500,224500,1,0,1,2,1,0,0,0,12
808,34,4.8,12.323225,76.630028,12.333225,76.640028,17032022,112500,113500,1,2,2,0,0,0,0,1,22
486,21,4.6,12.981615,80.231598,13.071615,80.321598,2032022,172000,173500,4,1,1,0,1,1,0,1,23
364,24,4.5,12.326356,76.619103,12.436356,76.729103,20032022,0,500,5,0,1,3,1,0,0,1,17
136,28,4.6735879902016935,-19.065838,72.832658,19.175838,72.942658,4042022,213959,225000,2,0,1,2,1,0,0,0,23
56,29,4.9,26.913987,75.752891,26.993987,75.832891,27032022,184000,184500,4,1,0,2,0,1,0,1,25
530,27,4.0,0.0,0.0,0.03,0.03,3042022,223000,224000,5,0,0,2,0,0,0,1,15
37,36,3.8,17.451976,78.385883,17.531976,78.465883,31032022,193500,194000,5,3,1,2,0,1,1,1,39
816,29,4.8,26.766536,75.837333,26.806536,75.877333,30032022,164000,164500,6,1,2,3,0,0,0,1,28
149,21,5.0,13.081878,80.248519,13.171878,80.338519,2042022,174500,180000,4,1,0,2,0,1,0,0,24
2,36,4.8,12.914264,77.6784,13.024264,77.7884,10032022,224500,225000,4,0,2,3,0,1,0,0,20
313,39,4.8,26.766536,75.837333,26.856536,75.927333,18032022,173500,175000,1,1,2,1,0,1,0,1,23
492,24,4.7,22.538731,88.364878,22.608731,88.434878,16022022,180000,180500,4,1,0,3,0,1,0,1,30
557,24,4.7,23.351058,85.325731,23.391058,85.365731,5042022,155000,155500,4,1,1,3,0,1,0,0,25
869,29,4.7,19.121999,72.908493,19.151999,72.938493,21032022,222500,224000,1,0,2,1,1,0,0,1,22
817,35,4.8,22.533662,88.366217,22.573662,88.406217,13022022,170000,171500,1,1,0,2,0,0,0,1,28
616,36,5.0,23.374878,85.335739,23.404878,85.365739,19032022,173500,174500,4,1,2,0,1,1,0,1,34
729,32,4.8,23.232537,77.429845,23.282537,77.479845,17022022,201000,202500,6,3,0,2,0,1,0,1,33
356,33,5.0,17.411028,78.329645,17.491028,78.409645,8032022,202500,203000,3,3,2,1,1,1,0,1,45
308,29,4.8,0.0,0.0,0.09,0.09,12032022,222500,223500,3,0,2,2,1,0,0,1,28
444,25,4.6,11.022298,76.998349,11.112298,77.088349,2032022,192500,193500,2,3,2,3,1,0,0,1,41
527,20,4.9,22.761593,75.886362,22.781593,75.906362,19032022,85500,90500,2,0,1,1,0,0,0,0,15
728,22,4.5,12.334022,76.618203,12.444022,76.728203,4032022,212500,214000,1,3,1,0,1,1,0,1,10
1161,35,4.6,19.876994,75.372353,19.956994,75.452353,12022022,211500,212000,1,3,1,1,1,1,0,1,22
213,34,4.7,17.483216,78.552111,17.593216,78.662111,25032022,232500,234000,6,0,2,0,1,1,0,0,28
241,27,4.6,13.058616,80.264151,13.188616,80.394151,2042022,174500,175500,5,1,1,1,1,0,0,0,17
1015,28,4.7,30.88722,75.804893,30.92722,75.844893,17022022,123500,125000,1,2,1,2,1,0,0,1,16
811,37,4.9,23.369746,85.33982,23.499746,85.46982,6042022,232000,233000,1,0,0,1,0,1,0,1,27
300,30,4.600969146292159,18.546258,73.904337,18.556258,73.914337,5032022,131171,111000,3,1,3,0,0,1,0,1,29
181,30,3.8,30.89286,75.822199,31.03286,75.962199,12022022,193500,194000,5,3,2,0,1,1,0,1,36
914,34,4.8,27.157772,78.04725,27.167772,78.05725,13022022,114000,115000,5,2,0,0,0,2,1,0,47
1120,37,5.0,27.195928,77.998092,27.225928,78.028092,17022022,183500,184000,5,1,0,0,0,1,0,0,26
496,20,4.7,30.899992,75.831338,30.909992,75.841338,13022022,83000,84500,2,0,1,3,0,1,0,0,18
285,29,4.9,21.149834,72.778666,21.229834,72.858666,23032022,203500,205000,4,3,2,1,0,1,0,1,27
169,29,4.6,17.411028,78.329645,17.451028,78.369645,30032022,161000,162500,3,1,2,1,1,1,0,0,18
799,38,4.7,22.751857,75.866699,22.791857,75.906699,24032022,124000,125000,2,2,0,0,0,1,0,1,30
834,26,4.6,12.352058,76.60665,12.442058,76.69665,4042022,213500,214000,4,3,1,3,0,1,0,0,25
227,28,4.8,12.979096,77.640625,13.069096,77.730625,2032022,204000,205000,3,3,2,2,1,0,0,1,33
34,29,4.5,18.55144,73.804855,18.62144,73.874855,4032022,174000,175000,3,1,0,0,0,2,0,1,40
1206,33,4.6,22.515082,88.36783,22.585082,88.43783,14022022,210000,210500,3,3,0,1,0,1,1,0,53
98,28,4.6,22.727021,75.884167,22.857021,76.014167,25032022,214500,215500,3,3,1,3,0,2,0,1,38
1207,37,5.0,15.496162,73.825364,15.516162,73.845364,17022022,90000,91500,5,0,2,2,1,1,0,1,26
1017,30,4.6,25.459775,81.834841,25.589775,81.964841,12022022,213500,214500,6,3,1,3,1,1,0,0,30
997,33,4.358906333260377,21.170096,72.789122,21.210096,72.829122,15032022,146422,132000,1,2,0,0,0,1,0,0,49
928,36,5.0,22.32,73.17,22.39,73.24,25032022,225500,231000,4,0,2,0,1,0,0,1,27
810,33,4.8,17.422819,78.449578,17.462819,78.489578,9032022,154000,155000,1,1,1,1,0,0,0,1,22
